Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Type,Maturity,index
AMZN240112C00137000,2023-12-06 12:52PM EST,137.0,10.95,11.0,12.1,0.0,-,6.0,6,34.47%,Call,2024-01-12,554
AMZN240112C00138000,2023-12-08 10:31AM EST,138.0,10.77,10.7,10.85,-0.16,-1.46%,396.0,4,30.82%,Call,2024-01-12,555
AMZN240112C00141000,2023-12-07 9:46AM EST,141.0,8.88,8.4,8.6,0.48,+5.71%,15.0,22,29.54%,Call,2024-01-12,558
AMZN240112C00142000,2023-12-08 10:21AM EST,142.0,8.05,7.75,7.85,-0.55,-6.40%,9.0,20,28.85%,Call,2024-01-12,559
AMZN240112C00143000,2023-12-08 9:37AM EST,143.0,6.71,7.05,7.15,-0.59,-8.08%,41.0,20,28.31%,Call,2024-01-12,560
AMZN240112C00144000,2023-12-08 10:27AM EST,144.0,6.55,6.4,6.5,-0.25,-3.68%,10.0,58,27.91%,Call,2024-01-12,561
AMZN240112C00145000,2023-12-08 10:09AM EST,145.0,5.8,5.8,5.9,-0.2,-3.33%,9.0,298,27.63%,Call,2024-01-12,562
AMZN240112C00146000,2023-12-08 10:14AM EST,146.0,5.3,5.25,5.35,-0.2,-3.64%,64.0,100,27.45%,Call,2024-01-12,563
AMZN240112C00147000,2023-12-08 10:42AM EST,147.0,4.43,4.65,4.75,-0.53,-10.69%,83.0,221,26.83%,Call,2024-01-12,564
AMZN240112C00148000,2023-12-08 10:33AM EST,148.0,4.24,4.15,4.25,0.08,+1.92%,4.0,170,26.59%,Call,2024-01-12,565
AMZN240112C00149000,2023-12-08 10:48AM EST,149.0,3.7,3.7,3.8,-0.15,-3.90%,19.0,69,26.44%,Call,2024-01-12,566
AMZN240112C00150000,2023-12-08 10:39AM EST,150.0,3.21,3.3,3.35,-0.29,-8.29%,302.0,344,26.11%,Call,2024-01-12,567
AMZN240112C00152500,2023-12-08 10:39AM EST,152.5,2.24,2.4,2.43,-0.32,-12.50%,84.0,240,25.66%,Call,2024-01-12,568
AMZN240112C00155000,2023-12-08 10:41AM EST,155.0,1.6,1.71,1.73,-0.22,-12.09%,401.0,193,25.42%,Call,2024-01-12,569
AMZN240112C00157500,2023-12-08 10:51AM EST,157.5,1.19,1.19,1.22,-0.28,-19.05%,42.0,340,25.37%,Call,2024-01-12,570
AMZN240112C00160000,2023-12-08 10:26AM EST,160.0,0.84,0.82,0.85,-0.07,-7.69%,141.0,634,25.42%,Call,2024-01-12,571
AMZN240112C00162500,2023-12-07 2:54PM EST,162.5,0.6,0.55,0.58,0.0,-,243.0,284,25.46%,Call,2024-01-12,572
AMZN240112C00170000,2023-12-07 3:28PM EST,170.0,0.21,0.18,0.2,0.0,-,6.0,91,26.51%,Call,2024-01-12,575
AMZN240112C00172500,2023-12-07 2:54PM EST,172.5,0.15,0.12,0.14,0.0,-,5.0,10,26.91%,Call,2024-01-12,576
AMZN240112P00100000,2023-12-07 2:06PM EST,100.0,0.03,0.02,0.03,0.0,-,250.0,259,47.66%,Put,2024-01-12,581
AMZN240112P00105000,2023-12-06 11:04AM EST,105.0,0.04,0.03,0.04,0.0,-,20.0,111,43.36%,Put,2024-01-12,582
AMZN240112P00120000,2023-12-08 10:25AM EST,120.0,0.14,0.14,0.16,-0.02,-12.50%,34.0,213,33.79%,Put,2024-01-12,585
AMZN240112P00130000,2023-12-07 2:54PM EST,130.0,0.51,0.45,0.48,0.0,-,27.0,96,28.05%,Put,2024-01-12,587
AMZN240112P00132000,2023-12-07 2:16PM EST,132.0,0.63,0.59,0.62,0.0,-,48.0,102,27.12%,Put,2024-01-12,589
AMZN240112P00133000,2023-12-07 3:50PM EST,133.0,0.71,0.68,0.7,0.0,-,39.0,104,26.61%,Put,2024-01-12,590
AMZN240112P00134000,2023-12-07 3:58PM EST,134.0,0.84,0.78,0.8,0.02,+2.44%,100.0,50,26.20%,Put,2024-01-12,591
AMZN240112P00135000,2023-12-08 10:14AM EST,135.0,0.93,0.91,0.94,-0.01,-1.06%,16.0,253,26.05%,Put,2024-01-12,592
AMZN240112P00136000,2023-12-08 9:46AM EST,136.0,1.08,1.03,1.06,-0.05,-4.42%,4.0,72,25.54%,Put,2024-01-12,593
AMZN240112P00137000,2023-12-08 10:17AM EST,137.0,1.11,1.18,1.22,-0.05,-4.31%,30.0,51,25.24%,Put,2024-01-12,594
AMZN240112P00138000,2023-12-08 10:49AM EST,138.0,1.41,1.37,1.4,-0.03,-2.08%,19.0,98,24.93%,Put,2024-01-12,595
AMZN240112P00139000,2023-12-08 10:39AM EST,139.0,1.67,1.54,1.57,0.06,+3.73%,100.0,144,24.40%,Put,2024-01-12,596
AMZN240112P00140000,2023-12-08 10:14AM EST,140.0,1.75,1.81,1.83,0.03,+1.74%,42.0,177,24.33%,Put,2024-01-12,597
AMZN240112P00141000,2023-12-08 9:45AM EST,141.0,2.0,2.04,2.08,0.16,+8.70%,7.0,41,24.00%,Put,2024-01-12,598
AMZN240112P00142000,2023-12-07 3:46PM EST,142.0,2.67,2.33,2.36,0.24,+9.88%,5.0,95,23.68%,Put,2024-01-12,599
AMZN240112P00145000,2023-12-08 10:16AM EST,145.0,3.2,3.35,3.45,-0.15,-4.48%,7.0,104,23.07%,Put,2024-01-12,602
AMZN240112P00147000,2023-12-08 10:33AM EST,147.0,4.28,4.25,4.3,-0.07,-1.61%,15.0,218,22.35%,Put,2024-01-12,604
AMZN240112P00150000,2023-12-07 1:55PM EST,150.0,5.8,5.9,5.95,0.0,-,8.0,16,21.75%,Put,2024-01-12,607
AMZN240112P00155000,2023-12-07 3:24PM EST,155.0,9.4,9.35,9.5,0.0,-,11.0,13,21.13%,Put,2024-01-12,609
AMZN240119C00050000,2023-12-04 11:49AM EST,50.0,94.83,96.65,97.35,0.0,-,5.0,1958,156.35%,Call,2024-01-19,614
AMZN240119C00054000,2023-10-10 11:30AM EST,54.0,77.38,86.8,87.9,0.0,-,201.0,1401,0.00%,Call,2024-01-19,617
AMZN240119C00059000,2023-11-30 3:01PM EST,59.0,86.4,87.7,88.4,0.0,-,4.0,349,136.62%,Call,2024-01-19,622
AMZN240119C00062000,2023-11-15 2:16PM EST,62.0,82.03,84.7,85.4,0.0,-,7.0,596,129.88%,Call,2024-01-19,625
AMZN240119C00065000,2023-11-30 9:35AM EST,65.0,81.9,81.6,82.35,0.0,-,4.0,1570,119.53%,Call,2024-01-19,628
AMZN240119C00068000,2023-11-28 9:43AM EST,68.0,79.15,78.75,79.45,0.0,-,40.0,2599,119.34%,Call,2024-01-19,631
AMZN240119C00069000,2023-11-08 9:32AM EST,69.0,74.71,77.85,78.45,0.0,-,1160.0,2600,119.43%,Call,2024-01-19,632
AMZN240119C00070000,2023-12-04 11:19AM EST,70.0,74.35,76.75,77.4,0.0,-,102.0,10054,114.26%,Call,2024-01-19,634
AMZN240119C00071000,2023-12-08 9:59AM EST,71.0,75.4,75.85,76.4,-0.2,-0.26%,20.0,1433,114.36%,Call,2024-01-19,635
AMZN240119C00073000,2023-12-08 10:04AM EST,73.0,73.67,74.05,74.25,-0.78,-1.05%,366.0,5286,111.43%,Call,2024-01-19,638
AMZN240119C00075000,2023-12-04 1:30PM EST,75.0,70.13,71.85,72.15,0.0,-,5.0,13079,101.47%,Call,2024-01-19,640
AMZN240119C00076000,2023-10-30 8:33AM EST,76.0,55.9,71.65,73.2,0.0,-,30.0,1683,137.09%,Call,2024-01-19,641
AMZN240119C00083000,2023-11-24 9:57AM EST,83.0,64.3,63.9,64.3,0.21,+0.33%,4.0,1467,91.46%,Call,2024-01-19,649
AMZN240119C00084000,2023-12-05 1:07PM EST,84.0,63.01,62.8,63.55,0.0,-,5.0,1856,92.19%,Call,2024-01-19,650
AMZN240119C00085000,2023-12-01 3:46PM EST,85.0,62.47,61.8,62.2,0.0,-,10.0,11453,84.47%,Call,2024-01-19,651
AMZN240119C00094000,2023-12-07 9:30AM EST,94.0,52.69,52.95,53.7,0.0,-,4.0,1591,79.74%,Call,2024-01-19,660
AMZN240119C00095000,2023-12-05 10:50AM EST,95.0,53.69,52.15,52.4,0.0,-,5.0,5950,76.95%,Call,2024-01-19,661
AMZN240119C00102500,2023-12-07 3:51PM EST,102.5,45.0,44.7,45.15,0.0,-,182.0,6293,68.51%,Call,2024-01-19,667
AMZN240119C00107500,2023-12-07 1:59PM EST,107.5,40.37,39.55,39.95,0.0,-,14.0,11950,57.74%,Call,2024-01-19,669
AMZN240119C00110000,2023-12-08 9:30AM EST,110.0,36.8,37.1,37.6,-1.09,-2.88%,4.0,20919,56.06%,Call,2024-01-19,670
AMZN240119C00112500,2023-12-07 11:16AM EST,112.5,34.85,34.75,35.2,0.0,-,21.0,7037,54.52%,Call,2024-01-19,671
AMZN240119C00115000,2023-12-08 10:23AM EST,115.0,32.02,32.2,32.7,-0.3,-0.93%,9.0,41164,50.56%,Call,2024-01-19,672
AMZN240119C00117500,2023-12-07 2:05PM EST,117.5,30.38,29.8,30.2,0.0,-,36.0,7335,50.37%,Call,2024-01-19,673
AMZN240119C00120000,2023-12-08 10:04AM EST,120.0,27.19,27.55,27.8,-0.61,-2.19%,366.0,32538,47.90%,Call,2024-01-19,674
AMZN240119C00125000,2023-12-08 9:33AM EST,125.0,22.3,22.6,23.1,-0.7,-3.04%,5.0,21374,43.51%,Call,2024-01-19,676
AMZN240119C00130000,2023-12-08 10:47AM EST,130.0,17.88,18.0,18.15,-0.35,-1.92%,87.0,36363,36.28%,Call,2024-01-19,678
AMZN240119C00132500,2023-12-08 9:41AM EST,132.5,15.4,15.8,15.95,-0.45,-2.84%,8.0,16674,34.72%,Call,2024-01-19,679
AMZN240119C00135000,2023-12-08 10:49AM EST,135.0,13.48,13.65,13.8,-0.32,-2.32%,434.0,29616,33.07%,Call,2024-01-19,680
AMZN240119C00137500,2023-12-08 9:49AM EST,137.5,11.72,11.55,11.7,0.12,+1.03%,114.0,11871,31.26%,Call,2024-01-19,681
AMZN240119C00140000,2023-12-08 10:53AM EST,140.0,9.69,9.65,9.75,-0.26,-2.61%,181.0,37394,29.82%,Call,2024-01-19,682
AMZN240119C00142500,2023-12-08 10:49AM EST,142.5,7.77,7.9,7.95,-0.38,-4.66%,251.0,16017,28.55%,Call,2024-01-19,683
AMZN240119C00145000,2023-12-08 10:53AM EST,145.0,6.4,6.3,6.4,-0.17,-2.59%,776.0,27523,27.80%,Call,2024-01-19,684
AMZN240119C00147500,2023-12-08 10:53AM EST,147.5,4.99,4.95,5.05,-0.11,-2.16%,514.0,14220,27.20%,Call,2024-01-19,685
AMZN240119C00150000,2023-12-08 10:53AM EST,150.0,3.83,3.8,3.85,-0.18,-4.49%,6105.0,65290,26.45%,Call,2024-01-19,686
AMZN240119C00152500,2023-12-08 10:51AM EST,152.5,2.87,2.84,2.86,-0.18,-5.90%,1278.0,11751,25.82%,Call,2024-01-19,687
AMZN240119C00154500,2023-12-08 10:00AM EST,154.5,2.13,2.25,2.27,-0.26,-10.88%,103.0,5560,25.73%,Call,2024-01-19,688
AMZN240119C00155000,2023-12-08 10:52AM EST,155.0,2.09,2.11,2.13,-0.15,-6.70%,688.0,22781,25.66%,Call,2024-01-19,689
AMZN240119C00155500,2023-12-08 10:49AM EST,155.5,1.95,1.99,2.01,-0.17,-8.02%,360.0,4030,25.67%,Call,2024-01-19,690
AMZN240119C00156000,2023-12-08 10:36AM EST,156.0,1.82,1.87,1.89,-0.14,-7.14%,79.0,5599,25.66%,Call,2024-01-19,691
AMZN240119C00157000,2023-12-08 10:12AM EST,157.0,1.7,1.65,1.67,-0.07,-3.95%,29.0,4400,25.64%,Call,2024-01-19,693
AMZN240119C00157500,2023-12-08 10:35AM EST,157.5,1.51,1.53,1.55,-0.09,-5.63%,16.0,10290,25.50%,Call,2024-01-19,694
AMZN240119C00158000,2023-12-08 9:34AM EST,158.0,1.51,1.42,1.44,0.01,+0.67%,66.0,3747,25.39%,Call,2024-01-19,695
AMZN240119C00158500,2023-12-08 10:23AM EST,158.5,1.39,1.34,1.36,-0.09,-6.08%,215.0,1846,25.46%,Call,2024-01-19,696
AMZN240119C00159000,2023-12-08 10:15AM EST,159.0,1.32,1.26,1.28,-0.04,-2.94%,7.0,4134,25.50%,Call,2024-01-19,697
AMZN240119C00159500,2023-12-07 3:01PM EST,159.5,1.18,1.17,1.19,0.0,-,15.0,1905,25.44%,Call,2024-01-19,698
AMZN240119C00160000,2023-12-08 10:53AM EST,160.0,1.1,1.09,1.11,-0.1,-8.33%,356.0,21634,25.40%,Call,2024-01-19,699
AMZN240119C00160500,2023-12-08 10:39AM EST,160.5,0.95,1.02,1.04,-0.12,-11.21%,8.0,2332,25.42%,Call,2024-01-19,700
AMZN240119C00161500,2023-12-07 11:33AM EST,161.5,1.0,0.89,0.91,0.0,-,5.0,1629,25.44%,Call,2024-01-19,703
AMZN240119C00162000,2023-12-08 10:36AM EST,162.0,0.81,0.83,0.85,-0.11,-11.96%,5.0,1859,25.44%,Call,2024-01-19,705
AMZN240119C00162500,2023-12-08 9:30AM EST,162.5,0.71,0.78,0.8,-0.12,-14.46%,5.0,2241,25.51%,Call,2024-01-19,707
AMZN240119C00162750,2023-12-06 12:40PM EST,162.75,0.79,0.73,0.75,0.0,-,4.0,1917,25.29%,Call,2024-01-19,708
AMZN240119C00163000,2023-12-08 9:49AM EST,163.0,0.66,0.72,0.74,-0.11,-14.29%,237.0,5566,25.46%,Call,2024-01-19,709
AMZN240119C00163250,2023-12-07 10:28AM EST,163.25,0.7,0.69,0.71,-0.07,-9.09%,245.0,6669,25.42%,Call,2024-01-19,710
AMZN240119C00164000,2023-12-07 1:34PM EST,164.0,0.71,0.63,0.65,0.0,-,17.0,3239,25.56%,Call,2024-01-19,713
AMZN240119C00164250,2023-12-07 11:08AM EST,164.25,0.63,0.6,0.62,-0.05,-7.35%,217.0,819,25.48%,Call,2024-01-19,714
AMZN240119C00164500,2023-12-07 11:45AM EST,164.5,0.67,0.58,0.6,0.0,-,46.0,878,25.49%,Call,2024-01-19,715
AMZN240119C00164750,2023-12-08 9:30AM EST,164.75,0.49,0.56,0.57,-0.1,-16.95%,10.0,843,25.39%,Call,2024-01-19,716
AMZN240119C00165000,2023-12-08 10:38AM EST,165.0,0.51,0.54,0.56,-0.1,-16.39%,193.0,14702,25.53%,Call,2024-01-19,717
AMZN240119C00165500,2023-12-07 12:34PM EST,165.5,0.64,0.51,0.52,0.0,-,564.0,5592,25.51%,Call,2024-01-19,719
AMZN240119C00166000,2023-12-07 3:31PM EST,166.0,0.53,0.47,0.48,0.0,-,21.0,1523,25.49%,Call,2024-01-19,721
AMZN240119C00167000,2023-12-07 3:48PM EST,167.0,0.45,0.41,0.42,0.0,-,12.0,2357,25.59%,Call,2024-01-19,723
AMZN240119C00168000,2023-12-07 2:52PM EST,168.0,0.39,0.36,0.37,0.0,-,10.0,2018,25.73%,Call,2024-01-19,725
AMZN240119C00168500,2023-12-08 9:58AM EST,168.5,0.29,0.33,0.34,-0.07,-19.44%,4.0,3251,25.68%,Call,2024-01-19,726
AMZN240119C00170000,2023-12-08 10:46AM EST,170.0,0.26,0.27,0.28,-0.04,-13.33%,124.0,25836,25.90%,Call,2024-01-19,729
AMZN240119C00170500,2023-12-07 12:50PM EST,170.5,0.32,0.25,0.27,0.0,-,4.0,3448,26.12%,Call,2024-01-19,730
AMZN240119C00171000,2023-12-07 12:59PM EST,171.0,0.28,0.23,0.25,0.0,-,41.0,2531,26.12%,Call,2024-01-19,731
AMZN240119C00172500,2023-12-07 11:14AM EST,172.5,0.22,0.19,0.2,0.0,-,5.0,2859,26.17%,Call,2024-01-19,734
AMZN240119C00173500,2023-12-05 3:05PM EST,173.5,0.23,0.17,0.18,0.0,-,26.0,3935,26.47%,Call,2024-01-19,736
AMZN240119C00175000,2023-12-08 10:33AM EST,175.0,0.14,0.13,0.15,-0.01,-6.67%,41.0,44953,26.71%,Call,2024-01-19,739
AMZN240119C00175500,2023-12-01 1:34PM EST,175.5,0.15,0.13,0.14,0.0,-,12.0,2681,26.76%,Call,2024-01-19,740
AMZN240119C00176000,2023-12-07 3:01PM EST,176.0,0.13,0.12,0.13,0.0,-,10.0,2696,26.76%,Call,2024-01-19,741
AMZN240119C00177500,2023-12-06 10:05AM EST,177.5,0.11,0.1,0.11,0.0,-,10.0,2571,27.10%,Call,2024-01-19,744
AMZN240119C00178500,2023-12-07 3:01PM EST,178.5,0.1,0.09,0.1,0.0,-,30.0,1157,27.34%,Call,2024-01-19,746
AMZN240119C00179000,2023-12-07 3:01PM EST,179.0,0.09,0.08,0.09,0.0,-,40.0,3742,27.25%,Call,2024-01-19,747
AMZN240119C00180000,2023-12-07 1:04PM EST,180.0,0.09,0.07,0.08,0.0,-,50.0,24618,27.44%,Call,2024-01-19,749
AMZN240119C00181000,2023-11-21 10:39AM EST,181.0,0.09,0.06,0.08,0.0,-,11.0,2462,28.13%,Call,2024-01-19,751
AMZN240119C00182000,2023-12-04 2:54PM EST,182.0,0.05,0.06,0.07,0.0,-,11.0,2116,28.22%,Call,2024-01-19,753
AMZN240119C00185000,2023-12-08 10:54AM EST,185.0,0.05,0.04,0.05,0.0,-,28.0,8948,28.71%,Call,2024-01-19,755
AMZN240119C00187500,2023-12-07 2:30PM EST,187.5,0.04,0.03,0.04,0.0,-,13.0,7802,29.30%,Call,2024-01-19,756
AMZN240119C00190000,2023-12-07 3:59PM EST,190.0,0.04,0.02,0.04,0.0,-,423.0,7825,30.66%,Call,2024-01-19,757
AMZN240119C00195000,2023-12-07 3:24PM EST,195.0,0.02,0.02,0.03,0.0,-,147.0,4961,32.23%,Call,2024-01-19,759
AMZN240119C00197500,2023-12-07 9:59AM EST,197.5,0.01,0.01,0.02,0.0,-,200.0,13105,32.03%,Call,2024-01-19,760
AMZN240119C00200000,2023-12-08 10:46AM EST,200.0,0.01,0.01,0.02,-0.01,-50.00%,120.0,26048,33.20%,Call,2024-01-19,761
AMZN240119C00202500,2023-12-08 9:36AM EST,202.5,0.01,0.01,0.02,0.0,-,100.0,11961,34.38%,Call,2024-01-19,762
AMZN240119C00205000,2023-12-08 10:33AM EST,205.0,0.01,0.01,0.02,0.0,-,116.0,14436,35.55%,Call,2024-01-19,763
AMZN240119C00207500,2023-12-08 9:50AM EST,207.5,0.01,0.0,0.01,0.0,-,44.0,5396,34.38%,Call,2024-01-19,764
AMZN240119C00212500,2023-12-07 9:46AM EST,212.5,0.01,0.0,0.01,0.0,-,20.0,4529,36.72%,Call,2024-01-19,766
AMZN240119C00215000,2023-12-07 9:39AM EST,215.0,0.01,0.0,0.01,0.0,-,500.0,7035,37.50%,Call,2024-01-19,767
AMZN240119C00217500,2023-12-07 9:55AM EST,217.5,0.01,0.0,0.01,0.0,-,4.0,3481,38.67%,Call,2024-01-19,768
AMZN240119C00220000,2023-12-05 1:57PM EST,220.0,0.01,0.0,0.01,0.0,-,175.0,5621,39.84%,Call,2024-01-19,769
AMZN240119C00222500,2023-12-05 11:40AM EST,222.5,0.01,0.0,0.01,0.0,-,225.0,10203,40.63%,Call,2024-01-19,770
AMZN240119C00225000,2023-12-01 3:04PM EST,225.0,0.01,0.0,0.01,0.0,-,5.0,18891,41.41%,Call,2024-01-19,771
AMZN240119C00227500,2023-11-30 12:34PM EST,227.5,0.01,0.0,0.01,0.0,-,20.0,9621,42.58%,Call,2024-01-19,772
AMZN240119C00237500,2023-11-02 8:36AM EST,237.5,0.01,0.0,0.01,0.0,-,217.0,25223,46.09%,Call,2024-01-19,776
AMZN240119C00240000,2023-11-20 9:31AM EST,240.0,0.01,0.0,0.01,0.0,-,100.0,5956,46.88%,Call,2024-01-19,777
AMZN240119C00242500,2023-11-14 10:11AM EST,242.5,0.01,0.0,0.01,0.0,-,20.0,3489,48.44%,Call,2024-01-19,778
AMZN240119C00245000,2023-11-02 8:37AM EST,245.0,0.01,0.0,0.01,0.0,-,558.0,5240,49.22%,Call,2024-01-19,779
AMZN240119C00247500,2023-11-02 8:37AM EST,247.5,0.01,0.0,0.01,0.0,-,156.0,4860,50.00%,Call,2024-01-19,780
AMZN240119C00250000,2023-12-07 9:30AM EST,250.0,0.01,0.0,0.01,0.0,-,10.0,16934,50.78%,Call,2024-01-19,781
AMZN240119C00255000,2023-11-02 8:37AM EST,255.0,0.01,0.0,0.01,0.0,-,661.0,6098,50.00%,Call,2024-01-19,782
AMZN240119C00260000,2023-11-02 8:37AM EST,260.0,0.01,0.0,0.01,0.0,-,461.0,8663,51.56%,Call,2024-01-19,783
AMZN240119C00265000,2023-11-02 8:37AM EST,265.0,0.01,0.0,0.01,0.0,-,274.0,14811,53.13%,Call,2024-01-19,784
AMZN240119C01080000,2022-06-01 12:27PM EST,1080.0,1459.95,1451.15,1469.0,0.0,-,8.0,20,0.00%,Call,2024-01-19,788
AMZN240119C01120000,2022-06-01 11:43AM EST,1120.0,1406.15,1416.4,1434.25,0.0,-,5.0,18,0.00%,Call,2024-01-19,790
AMZN240119C01160000,2022-06-01 12:36PM EST,1160.0,1392.6,1382.0,1399.8,0.0,-,16.0,11,0.00%,Call,2024-01-19,792
AMZN240119C01180000,2022-06-01 11:42AM EST,1180.0,1355.23,1364.9,1382.75,0.0,-,6.0,12,0.00%,Call,2024-01-19,793
AMZN240119C01200000,2022-06-01 2:33PM EST,1200.0,1373.75,1348.0,1365.65,0.0,-,8.0,27,0.00%,Call,2024-01-19,794
AMZN240119C01240000,2022-06-01 2:11PM EST,1240.0,1340.65,1314.05,1331.9,0.0,-,4.0,16,0.00%,Call,2024-01-19,796
AMZN240119C01260000,2022-06-01 11:40AM EST,1260.0,1293.81,1297.25,1314.6,0.0,-,5.0,5,0.00%,Call,2024-01-19,797
AMZN240119C01280000,2022-06-01 12:36PM EST,1280.0,1292.25,1280.45,1297.8,0.0,-,6.0,25,0.00%,Call,2024-01-19,798
AMZN240119C01300000,2022-06-01 11:41AM EST,1300.0,1260.1,1263.75,1281.6,0.0,-,6.0,33,0.00%,Call,2024-01-19,799
AMZN240119C01360000,2022-06-01 11:45AM EST,1360.0,1203.7,1214.5,1232.0,0.0,-,4.0,116,0.00%,Call,2024-01-19,802
AMZN240119C01390000,2022-06-01 1:50PM EST,1390.0,1212.0,1190.05,1207.5,0.0,-,12.0,49,0.00%,Call,2024-01-19,804
AMZN240119C01400000,2022-06-01 1:25PM EST,1400.0,1213.2,1182.05,1199.0,0.0,-,8.0,144,0.00%,Call,2024-01-19,805
AMZN240119C01440000,2022-06-01 1:30PM EST,1440.0,1184.25,1150.0,1167.85,0.0,-,8.0,31,0.00%,Call,2024-01-19,807
AMZN240119C01460000,2022-06-01 1:40PM EST,1460.0,1163.1,1134.1,1151.5,0.0,-,5.0,13,0.00%,Call,2024-01-19,809
AMZN240119C01500000,2022-06-02 10:17AM EST,1500.0,1110.45,1102.65,1120.0,0.0,-,6.0,101,0.00%,Call,2024-01-19,811
AMZN240119C01520000,2022-06-01 12:15PM EST,1520.0,1091.5,1087.05,1104.35,0.0,-,6.0,19,0.00%,Call,2024-01-19,812
AMZN240119C01540000,2022-05-13 1:36PM EST,1540.0,872.44,1071.6,1088.9,0.0,-,4.0,7,0.00%,Call,2024-01-19,813
AMZN240119C01560000,2022-05-13 10:55AM EST,1560.0,874.54,1056.25,1073.5,0.0,-,4.0,16,0.00%,Call,2024-01-19,815
AMZN240119C01600000,2022-06-01 1:31PM EST,1600.0,1057.85,1025.9,1043.0,0.0,-,6.0,54,0.00%,Call,2024-01-19,817
AMZN240119C01660000,2022-05-18 2:04PM EST,1660.0,729.0,981.3,998.5,0.0,-,6.0,27,0.00%,Call,2024-01-19,820
AMZN240119C01700000,2022-06-01 1:30PM EST,1700.0,985.83,952.1,969.0,0.0,-,6.0,53,0.00%,Call,2024-01-19,822
AMZN240119C01740000,2022-05-18 2:08PM EST,1740.0,680.0,923.45,940.5,0.0,-,8.0,75,0.00%,Call,2024-01-19,824
AMZN240119C01800000,2022-06-03 11:40AM EST,1800.0,882.51,881.4,897.45,6.68,+0.76%,5.0,74,0.00%,Call,2024-01-19,827
AMZN240119C01860000,2022-06-02 10:29AM EST,1860.0,847.26,840.35,857.0,0.0,-,4.0,63,0.00%,Call,2024-01-19,830
AMZN240119C01880000,2022-05-19 10:46AM EST,1880.0,634.01,826.95,843.5,0.0,-,10.0,53,0.00%,Call,2024-01-19,831
AMZN240119C01900000,2022-06-02 10:10AM EST,1900.0,828.35,813.5,830.5,0.0,-,32.0,70,0.00%,Call,2024-01-19,832
AMZN240119C02000000,2022-06-03 2:11PM EST,2000.0,757.85,749.55,765.5,-38.15,-4.79%,8.0,263,0.00%,Call,2024-01-19,837
AMZN240119C02050000,2022-06-02 11:57AM EST,2050.0,757.93,718.6,734.0,0.0,-,6.0,52,0.00%,Call,2024-01-19,838
AMZN240119C02100000,2022-06-02 1:27PM EST,2100.0,732.19,688.4,704.0,0.0,-,10.0,528,0.00%,Call,2024-01-19,839
AMZN240119C02200000,2022-06-03 2:45PM EST,2200.0,633.72,630.4,645.65,-41.75,-6.18%,5.0,295,0.00%,Call,2024-01-19,841
AMZN240119C02250000,2022-06-02 12:18PM EST,2250.0,638.23,602.05,617.4,0.0,-,12.0,88,0.00%,Call,2024-01-19,842
AMZN240119C02300000,2022-06-03 2:41PM EST,2300.0,585.24,575.85,590.65,-33.11,-5.35%,5.0,1140,0.00%,Call,2024-01-19,843
AMZN240119C02450000,2022-06-02 1:43PM EST,2450.0,536.3,499.8,514.3,0.0,-,8.0,153,0.00%,Call,2024-01-19,846
AMZN240119C02500000,2022-06-03 2:18PM EST,2500.0,475.5,476.75,490.9,-37.0,-7.22%,7.0,426,0.00%,Call,2024-01-19,847
AMZN240119C02600000,2022-06-02 1:08PM EST,2600.0,469.55,432.25,446.0,0.0,-,6.0,135,0.00%,Call,2024-01-19,849
AMZN240119C02650000,2022-06-02 1:27PM EST,2650.0,446.2,411.25,425.05,0.0,-,8.0,54,0.00%,Call,2024-01-19,850
AMZN240119C03000000,2022-06-03 2:29PM EST,3000.0,292.0,286.0,299.5,-16.34,-5.30%,21.0,1266,0.00%,Call,2024-01-19,857
AMZN240119C03050000,2022-06-02 2:11PM EST,3050.0,297.85,271.0,285.0,0.0,-,10.0,101,0.00%,Call,2024-01-19,858
AMZN240119C03130000,2022-06-01 2:21PM EST,3130.0,268.68,248.1,262.0,0.0,-,8.0,162,0.00%,Call,2024-01-19,863
AMZN240119C03140000,2022-06-01 2:05PM EST,3140.0,261.35,245.6,259.3,0.0,-,4.0,31,0.00%,Call,2024-01-19,864
AMZN240119C03150000,2022-06-02 2:41PM EST,3150.0,271.15,242.7,256.5,0.0,-,8.0,330,0.00%,Call,2024-01-19,865
AMZN240119C03160000,2022-06-01 2:24PM EST,3160.0,260.17,240.05,254.0,0.0,-,4.0,86,0.00%,Call,2024-01-19,866
AMZN240119C03170000,2022-06-01 2:26PM EST,3170.0,256.5,237.4,251.5,0.0,-,4.0,26,0.00%,Call,2024-01-19,867
AMZN240119C03180000,2022-06-02 12:35PM EST,3180.0,260.65,234.95,248.7,0.0,-,6.0,51,0.00%,Call,2024-01-19,868
AMZN240119C03225000,2022-05-26 1:04PM EST,3225.0,152.82,223.35,237.5,0.0,-,20.0,47,0.00%,Call,2024-01-19,873
AMZN240119C03230000,2022-04-18 9:27AM EST,3230.0,523.11,138.2,147.95,0.0,-,4.0,7,"1,605.08%",Call,2024-01-19,874
AMZN240119C03250000,2022-05-25 9:46AM EST,3250.0,125.56,217.2,231.35,0.0,-,4.0,77,0.00%,Call,2024-01-19,878
AMZN240119C03290000,2022-05-18 2:35PM EST,3290.0,116.32,207.7,221.5,0.0,-,29.0,32,0.00%,Call,2024-01-19,886
