,close
2021-05-17,93.91999816894531
2021-05-18,95.0
2021-05-19,95.30999755859375
2021-05-20,96.9000015258789
2021-05-21,96.37999725341797
2021-05-24,96.77999877929688
2021-05-25,98.3499984741211
2021-05-26,98.41999816894531
2021-05-27,99.56999969482422
2021-05-28,99.61000061035156
2021-06-01,99.18000030517578
2021-06-02,98.05999755859375
2021-06-03,98.75
2021-06-04,100.69000244140625
2021-06-07,100.1500015258789
2021-06-08,99.61000061035156
2021-06-09,97.72000122070312
2021-06-10,98.5999984741211
2021-06-11,99.5999984741211
2021-06-14,99.43000030517578
2021-06-15,99.05000305175781
2021-06-16,96.83999633789062
2021-06-17,96.0999984741211
2021-06-18,94.7699966430664
2021-06-21,96.91000366210938
2021-06-22,97.69999694824219
2021-06-23,96.13999938964844
2021-06-24,96.7699966430664
2021-06-25,98.25
2021-06-28,98.47000122070312
2021-06-29,99.87999725341797
2021-06-30,97.22000122070312
2021-07-01,98.25
2021-07-02,101.6500015258789
2021-07-06,101.08000183105469
2021-07-07,100.73999786376953
2021-07-08,99.33999633789062
2021-07-09,102.04000091552734
2021-07-12,104.30000305175781
2021-07-13,104.27999877929688
2021-07-14,104.56999969482422
2021-07-15,102.87000274658203
2021-07-16,101.5
2021-07-19,98.44999694824219
2021-07-20,99.08000183105469
2021-07-21,100.45999908447266
2021-07-22,99.52999877929688
2021-07-23,100.66000366210938
2021-07-26,99.29000091552734
2021-07-27,99.62999725341797
2021-07-28,103.12999725341797
2021-07-29,105.86000061035156
2021-07-30,104.30000305175781
2021-08-02,104.4000015258789
2021-08-03,103.68000030517578
2021-08-04,102.26000213623047
2021-08-05,102.83999633789062
2021-08-06,102.62000274658203
2021-08-09,102.62999725341797
2021-08-10,100.87999725341797
2021-08-11,101.76000213623047
2021-08-12,100.19999694824219
2021-08-13,101.94000244140625
2021-08-16,100.25
2021-08-17,98.4800033569336
2021-08-18,98.30999755859375
2021-08-19,96.61000061035156
2021-08-20,97.63999938964844
2021-08-23,101.31999969482422
2021-08-24,104.11000061035156
2021-08-25,105.3499984741211
2021-08-26,101.6500015258789
2021-08-27,103.25
2021-08-30,102.45999908447266
2021-08-31,103.45999908447266
2021-09-01,104.77999877929688
2021-09-02,105.41999816894531
2021-09-03,108.25
2021-09-07,108.36000061035156
2021-09-08,107.83999633789062
2021-09-09,109.94999694824219
2021-09-10,110.31999969482422
2021-09-13,111.11000061035156
2021-09-14,111.27999877929688
2021-09-15,111.69000244140625
2021-09-16,112.29000091552734
2021-09-17,110.69999694824219
2021-09-20,108.55999755859375
2021-09-21,112.41000366210938
2021-09-22,114.61000061035156
2021-09-23,115.5
2021-09-24,117.61000061035156
2021-09-27,116.2699966430664
2021-09-28,113.48999786376953
2021-09-29,111.4800033569336
2021-09-30,110.58000183105469
2021-10-01,109.51000213623047
2021-10-04,106.97000122070312
2021-10-05,106.70999908447266
2021-10-06,105.55999755859375
2021-10-07,106.08000183105469
2021-10-08,107.48999786376953
2021-10-11,109.1500015258789
2021-10-12,108.94999694824219
2021-10-13,109.5
2021-10-14,111.62999725341797
2021-10-15,112.5
2021-10-18,112.1500015258789
2021-10-19,112.48999786376953
2021-10-20,112.45999908447266
2021-10-21,112.2699966430664
2021-10-22,112.97000122070312
2021-10-25,115.30000305175781
2021-10-26,116.52999877929688
2021-10-27,113.2300033569336
2021-10-28,118.29000091552734
2021-10-29,115.79000091552734
2021-11-01,121.23999786376953
2021-11-02,123.31999969482422
2021-11-03,123.13999938964844
2021-11-04,122.6500015258789
2021-11-05,123.22000122070312
2021-11-08,123.3499984741211
2021-11-09,122.47000122070312
2021-11-10,121.44999694824219
2021-11-11,121.0
2021-11-12,122.9000015258789
2021-11-15,122.94999694824219
2021-11-16,125.08000183105469
2021-11-17,124.2300033569336
2021-11-18,125.16000366210938
2021-11-19,125.23999786376953
2021-11-22,122.4000015258789
2021-11-23,121.77999877929688
2021-11-24,122.22000122070312
2021-11-26,121.2699966430664
2021-11-29,121.44000244140625
2021-11-30,121.8499984741211
2021-12-01,119.37000274658203
2021-12-02,120.16000366210938
2021-12-03,120.0199966430664
2021-12-06,121.0
2021-12-07,124.76000213623047
2021-12-08,125.94000244140625
2021-12-09,122.8499984741211
2021-12-10,123.26000213623047
2021-12-13,120.58999633789062
2021-12-14,120.61000061035156
2021-12-15,123.8499984741211
2021-12-16,122.20999908447266
2021-12-17,121.12999725341797
2021-12-20,118.94999694824219
2021-12-21,120.55000305175781
2021-12-22,123.0999984741211
2021-12-23,123.86000061035156
2021-12-27,127.20999908447266
2021-12-28,127.4800033569336
2021-12-29,126.69000244140625
2021-12-30,125.91999816894531
2021-12-31,126.4000015258789
2022-01-03,126.2699966430664
2022-01-04,128.55999755859375
2022-01-05,128.58999633789062
2022-01-06,123.11000061035156
2022-01-07,124.30999755859375
2022-01-10,123.16999816894531
2022-01-11,126.31999969482422
2022-01-12,127.1500015258789
2022-01-13,124.80000305175781
2022-01-14,124.79000091552734
2022-01-18,115.83999633789062
2022-01-19,110.04000091552734
2022-01-20,113.62999725341797
2022-01-21,111.62999725341797
2022-01-24,110.54000091552734
2022-01-25,109.91999816894531
2022-01-26,110.02999877929688
2022-01-27,102.97000122070312
2022-01-28,106.83999633789062
2022-01-31,111.66000366210938
2022-02-01,112.55999755859375
2022-02-02,112.25
2022-02-03,108.02999877929688
2022-02-04,109.12000274658203
2022-02-07,109.75
2022-02-08,109.7699966430664
2022-02-09,111.45999908447266
2022-02-10,109.91000366210938
2022-02-11,107.79000091552734
2022-02-14,107.11000061035156
2022-02-15,108.45999908447266
2022-02-16,106.5199966430664
2022-02-17,104.80999755859375
2022-02-18,104.2300033569336
2022-02-22,102.68000030517578
2022-02-23,101.30999755859375
2022-02-24,101.98999786376953
2022-02-25,104.08999633789062
2022-02-28,102.52999877929688
2022-03-01,100.86000061035156
2022-03-02,101.73999786376953
2022-03-03,100.2300033569336
2022-03-04,98.47000122070312
2022-03-07,95.81999969482422
2022-03-08,97.41999816894531
2022-03-09,98.33999633789062
2022-03-10,100.18000030517578
2022-03-11,97.30999755859375
2022-03-14,94.79000091552734
2022-03-15,98.0999984741211
2022-03-16,102.75
2022-03-17,104.62000274658203
2022-03-18,106.12000274658203
2022-03-21,104.44999694824219
2022-03-22,105.7300033569336
2022-03-23,104.1500015258789
2022-03-24,107.37000274658203
2022-03-25,106.29000091552734
2022-03-28,105.02999877929688
2022-03-29,105.80000305175781
2022-03-30,105.19000244140625
2022-03-31,102.70999908447266
2022-04-01,102.91999816894531
2022-04-04,105.04000091552734
2022-04-05,101.0999984741211
2022-04-06,99.37000274658203
2022-04-07,98.19999694824219
2022-04-08,98.2699966430664
2022-04-11,92.83000183105469
2022-04-12,90.83000183105469
2022-04-13,91.79000091552734
2022-04-14,89.13999938964844
2022-04-18,88.4800033569336
2022-04-19,89.31999969482422
2022-04-20,89.06999969482422
2022-04-21,88.1500015258789
2022-04-22,85.5999984741211
2022-04-25,87.58000183105469
2022-04-26,84.23999786376953
2022-04-27,85.44999694824219
2022-04-28,87.30000305175781
2022-04-29,86.05000305175781
2022-05-02,86.0999984741211
2022-05-03,86.33000183105469
2022-05-04,88.5199966430664
2022-05-05,84.93000030517578
2022-05-06,83.66000366210938
2022-05-09,80.83999633789062
2022-05-10,82.0
2022-05-11,80.05999755859375
2022-05-12,83.9000015258789
2022-05-13,87.01000213623047
2022-05-16,86.36000061035156
2022-05-17,87.69000244140625
2022-05-18,87.06999969482422
2022-05-19,88.70999908447266
2022-05-20,89.94000244140625
2022-05-23,89.7699966430664
2022-05-24,89.02999877929688
2022-05-25,88.29000091552734
2022-05-26,90.54000091552734
2022-05-27,92.26000213623047
2022-05-31,94.06999969482422
2022-06-01,94.05999755859375
2022-06-02,93.83999633789062
2022-06-03,92.63999938964844
2022-06-06,92.30000305175781
2022-06-07,92.63999938964844
2022-06-08,92.26000213623047
2022-06-09,89.52999877929688
2022-06-10,88.05999755859375
2022-06-13,83.93000030517578
2022-06-14,83.0
2022-06-15,84.33999633789062
2022-06-16,81.66000366210938
2022-06-17,84.0
2022-06-21,84.8499984741211
2022-06-22,83.75
2022-06-23,83.75
2022-06-24,85.63999938964844
2022-06-27,84.44999694824219
2022-06-28,83.19000244140625
2022-06-29,83.41000366210938
2022-06-30,81.7699966430664
2022-07-01,81.68000030517578
2022-07-05,80.94999694824219
2022-07-06,80.33000183105469
2022-07-07,83.51000213623047
2022-07-08,82.58000183105469
2022-07-11,81.98999786376953
2022-07-12,82.05000305175781
2022-07-13,81.5199966430664
2022-07-14,81.0999984741211
2022-07-15,82.1500015258789
2022-07-18,82.20999908447266
2022-07-19,85.0199966430664
2022-07-20,86.04000091552734
2022-07-21,87.26000213623047
2022-07-22,86.95999908447266
2022-07-25,85.48999786376953
2022-07-26,85.2699966430664
2022-07-27,86.66000366210938
2022-07-28,87.55999755859375
2022-07-29,85.38999938964844
2022-08-01,86.08000183105469
2022-08-02,85.29000091552734
2022-08-03,87.13999938964844
2022-08-04,85.94999694824219
2022-08-05,86.31999969482422
2022-08-08,84.83000183105469
2022-08-09,83.5199966430664
2022-08-10,85.33000183105469
2022-08-11,85.81999969482422
2022-08-12,86.80000305175781
2022-08-15,86.91999816894531
2022-08-16,86.11000061035156
2022-08-17,87.16000366210938
2022-08-18,86.87999725341797
2022-08-19,86.7300033569336
2022-08-22,85.2300033569336
2022-08-23,84.0199966430664
2022-08-24,84.16000366210938
2022-08-25,85.26000213623047
2022-08-26,81.70999908447266
2022-08-29,81.33999633789062
2022-08-30,80.73999786376953
2022-08-31,79.3499984741211
2022-09-01,78.87999725341797
2022-09-02,77.2300033569336
2022-09-06,75.37000274658203
2022-09-07,74.5
2022-09-08,74.19000244140625
2022-09-09,75.37999725341797
2022-09-12,75.62000274658203
2022-09-13,72.01000213623047
2022-09-14,72.04000091552734
2022-09-15,71.86000061035156
2022-09-16,71.87999725341797
2022-09-19,72.4800033569336
2022-09-20,71.16999816894531
2022-09-21,69.91000366210938
2022-09-22,69.37999725341797
2022-09-23,68.43000030517578
2022-09-26,66.69999694824219
2022-09-27,65.88999938964844
2022-09-28,66.98999786376953
2022-09-29,65.06999969482422
2022-09-30,64.05000305175781
2022-10-03,66.16000366210938
2022-10-04,68.23999786376953
2022-10-05,67.61000061035156
2022-10-06,67.41000366210938
2022-10-07,66.41000366210938
2022-10-10,65.62000274658203
2022-10-11,64.16999816894531
2022-10-12,63.16999816894531
2022-10-13,65.16999816894531
2022-10-14,64.2300033569336
2022-10-17,66.08999633789062
2022-10-18,65.2699966430664
2022-10-19,64.62999725341797
2022-10-20,64.7300033569336
2022-10-21,65.04000091552734
2022-10-24,65.13999938964844
2022-10-25,67.23999786376953
2022-10-26,67.31999969482422
2022-10-27,66.86000061035156
2022-10-28,67.8499984741211
2022-10-31,67.47000122070312
2022-11-01,74.01000213623047
2022-11-02,71.37000274658203
2022-11-03,72.12999725341797
2022-11-04,74.58999633789062
2022-11-07,75.5
2022-11-08,76.80999755859375
2022-11-09,75.4800033569336
2022-11-10,80.5
2022-11-11,83.08999633789062
2022-11-14,82.41999816894531
2022-11-15,82.68000030517578
2022-11-16,81.13999938964844
2022-11-17,80.83000183105469
2022-11-18,80.38999938964844
2022-11-21,79.08999633789062
2022-11-22,81.23999786376953
2022-11-23,82.19999694824219
2022-11-25,82.88999938964844
2022-11-28,82.16999816894531
2022-11-29,82.2300033569336
2022-11-30,83.06999969482422
2022-12-01,83.94000244140625
2022-12-02,82.79000091552734
2022-12-05,81.61000061035156
2022-12-06,79.47000122070312
2022-12-07,79.04000091552734
2022-12-08,79.19000244140625
2022-12-09,80.37999725341797
2022-12-12,80.18000030517578
2022-12-13,80.98999786376953
2022-12-14,81.2300033569336
2022-12-15,78.66999816894531
2022-12-16,78.37000274658203
2022-12-19,77.69000244140625
2022-12-20,77.5
2022-12-21,77.41999816894531
2022-12-22,76.7699966430664
2022-12-23,76.94000244140625
2022-12-27,75.54000091552734
2022-12-28,74.8499984741211
2022-12-29,76.69000244140625
2022-12-30,76.27999877929688
2023-01-03,76.6500015258789
2023-01-04,77.80000305175781
2023-01-05,77.5
2023-01-06,81.38999938964844
2023-01-09,82.62000274658203
2023-01-10,82.08000183105469
2023-01-11,84.29000091552734
2023-01-12,86.06999969482422
2023-01-13,85.75
2023-01-17,86.76000213623047
2023-01-18,86.68000030517578
2023-01-19,87.97000122070312
2023-01-20,89.29000091552734
2023-01-23,88.91000366210938
2023-01-24,89.30999755859375
2023-01-25,89.55000305175781
2023-01-26,89.12999725341797
2023-01-27,90.61000061035156
2023-01-30,89.33000183105469
2023-01-31,89.45999908447266
2023-02-01,89.55000305175781
2023-02-02,93.80000305175781
2023-02-03,93.12999725341797
2023-02-06,90.12000274658203
2023-02-07,91.37000274658203
2023-02-08,90.41999816894531
2023-02-09,90.12000274658203
2023-02-10,90.12000274658203
2023-02-13,89.63999938964844
2023-02-14,89.33999633789062
2023-02-15,88.41999816894531
2023-02-16,87.54000091552734
2023-02-17,85.05999755859375
2023-02-21,83.23999786376953
2023-02-22,82.4800033569336
2023-02-23,82.68000030517578
2023-02-24,82.70999908447266
2023-02-27,83.3499984741211
2023-02-28,83.58000183105469
2023-03-01,83.62999725341797
2023-03-02,83.33999633789062
2023-03-03,85.73999786376953
2023-03-06,86.52999877929688
2023-03-07,87.26000213623047
2023-03-08,88.05999755859375
2023-03-09,86.55999755859375
2023-03-10,84.76000213623047
2023-03-13,85.55999755859375
2023-03-14,85.44000244140625
2023-03-15,83.73999786376953
2023-03-16,86.38999938964844
2023-03-17,86.5199966430664
2023-03-20,88.41999816894531
2023-03-21,89.37000274658203
2023-03-22,87.44000244140625
2023-03-23,88.2699966430664
2023-03-24,87.52999877929688
2023-03-27,86.63999938964844
2023-03-28,85.81999969482422
2023-03-29,87.87000274658203
2023-03-30,89.30999755859375
2023-03-31,90.6500015258789
2023-04-03,91.33000183105469
2023-04-04,91.01000213623047
2023-04-05,89.6500015258789
2023-04-06,88.16999816894531
2023-04-10,88.51000213623047
2023-04-11,88.91000366210938
2023-04-12,89.44000244140625
2023-04-13,90.48999786376953
2023-04-14,90.86000061035156
2023-04-17,91.1500015258789
2023-04-18,91.30999755859375
2023-04-19,90.97000122070312
2023-04-20,91.37999725341797
2023-04-21,92.05000305175781
2023-04-24,91.55999755859375
2023-04-25,90.76000213623047
2023-04-26,93.80999755859375
2023-04-27,95.08999633789062
2023-04-28,89.66999816894531
2023-05-01,92.19000244140625
2023-05-02,91.36000061035156
2023-05-03,92.80999755859375
2023-05-04,92.66999816894531
2023-05-05,93.86000061035156
2023-05-08,92.44000244140625
2023-05-09,93.9000015258789
2023-05-10,93.43000030517578
2023-05-11,93.20999908447266
2023-05-12,94.68000030517578
2023-05-15,94.66999816894531
2023-05-16,93.80999755859375
2023-05-17,95.31999969482422
2023-05-18,98.88999938964844
2023-05-19,98.01000213623047
2023-05-22,97.5999984741211
2023-05-23,94.97000122070312
2023-05-24,94.2300033569336
2023-05-25,95.04000091552734
2023-05-26,95.9800033569336
2023-05-30,94.76000213623047
2023-05-31,93.69999694824219
2023-06-01,96.66000366210938
2023-06-02,98.01000213623047
2023-06-05,98.5
2023-06-06,100.05000305175781
2023-06-07,97.68000030517578
2023-06-08,97.41000366210938
2023-06-09,98.44000244140625
2023-06-12,99.25
2023-06-13,100.19000244140625
2023-06-14,99.87000274658203
2023-06-15,99.66999816894531
2023-06-16,97.56999969482422
2023-06-20,96.30999755859375
2023-06-21,94.68000030517578
2023-06-22,93.81999969482422
2023-06-23,91.13999938964844
2023-06-26,90.37000274658203
2023-06-27,90.06999969482422
2023-06-28,91.29000091552734
2023-06-29,89.95999908447266
2023-06-30,90.04000091552734
2023-07-03,91.55000305175781
2023-07-05,91.43000030517578
2023-07-06,90.48999786376953
2023-07-07,91.04000091552734
2023-07-10,90.7300033569336
2023-07-11,89.63999938964844
2023-07-12,91.23999786376953
2023-07-13,93.80999755859375
2023-07-14,92.38999938964844
2023-07-17,93.56999969482422
2023-07-18,95.0999984741211
2023-07-19,94.56999969482422
2023-07-20,93.25
2023-07-21,93.38999938964844
2023-07-24,93.66000366210938
2023-07-25,93.69000244140625
2023-07-26,93.73999786376953
2023-07-27,93.76000213623047
2023-07-28,93.47000122070312
2023-07-31,93.5999984741211
2023-08-01,93.48999786376953
2023-08-02,91.06999969482422
2023-08-03,90.02999877929688
2023-08-04,90.19000244140625
2023-08-07,90.44000244140625
2023-08-08,89.81999969482422
2023-08-09,83.8499984741211
2023-08-10,85.44000244140625
2023-08-11,85.58000183105469
2023-08-14,83.97000122070312
2023-08-15,83.52999877929688
2023-08-16,82.23999786376953
2023-08-17,82.4000015258789
2023-08-18,82.66000366210938
2023-08-21,82.58000183105469
2023-08-22,81.9000015258789
2023-08-23,82.61000061035156
2023-08-24,81.05000305175781
2023-08-25,81.0999984741211
2023-08-28,82.06999969482422
2023-08-29,82.61000061035156
2023-08-30,82.3499984741211
2023-08-31,83.19000244140625
2023-09-01,85.26000213623047
2023-09-05,84.54000091552734
2023-09-06,85.5
2023-09-07,85.2300033569336
2023-09-08,84.22000122070312
2023-09-11,85.19999694824219
2023-09-12,85.41000366210938
2023-09-13,84.43000030517578
2023-09-14,86.5
2023-09-15,86.76000213623047
2023-09-18,86.76000213623047
2023-09-19,86.54000091552734
2023-09-20,84.8499984741211
2023-09-21,82.63999938964844
2023-09-22,82.37999725341797
2023-09-25,83.2699966430664
2023-09-26,81.30000305175781
2023-09-27,82.55000305175781
2023-09-28,82.77999877929688
2023-09-29,82.41000366210938
2023-10-02,81.6500015258789
2023-10-03,81.20999908447266
2023-10-04,81.81999969482422
2023-10-05,82.86000061035156
2023-10-06,82.97000122070312
2023-10-09,83.5
2023-10-10,84.61000061035156
2023-10-11,85.45999908447266
2023-10-12,86.58000183105469
2023-10-13,85.1500015258789
2023-10-16,85.4000015258789
2023-10-17,85.70999908447266
2023-10-18,84.0999984741211
2023-10-19,83.83999633789062
2023-10-20,83.19000244140625
2023-10-23,83.11000061035156
2023-10-24,84.22000122070312
2023-10-25,82.69999694824219
2023-10-26,80.97000122070312
2023-10-27,80.04000091552734
2023-10-30,81.73999786376953
2023-10-31,83.05000305175781
2023-11-01,85.02999877929688
2023-11-02,86.55999755859375
2023-11-03,87.41999816894531
2023-11-06,86.69000244140625
2023-11-07,87.76000213623047
2023-11-08,87.54000091552734
2023-11-09,81.7300033569336
2023-11-10,85.94000244140625
2023-11-13,83.33000183105469
2023-11-14,85.06999969482422
2023-11-15,87.12000274658203
2023-11-16,87.5999984741211
2023-11-17,87.6500015258789
2023-11-20,87.54000091552734
2023-11-21,86.79000091552734
2023-11-22,87.58999633789062
2023-11-24,86.63999938964844
2023-11-27,86.94999694824219
2023-11-28,87.2300033569336
2023-11-29,86.0999984741211
2023-11-30,85.94999694824219
2023-12-01,86.13999938964844
2023-12-04,85.31999969482422
2023-12-05,86.4000015258789
2023-12-06,88.4000015258789
2023-12-07,88.51000213623047
2023-12-08,89.30000305175781
2023-12-11,89.33000183105469
2023-12-12,90.38999938964844
2023-12-13,91.79000091552734
2023-12-14,92.41999816894531
2023-12-15,92.69000244140625
2023-12-18,92.20999908447266
2023-12-19,91.62000274658203
2023-12-20,90.08000183105469
2023-12-21,92.76000213623047
2023-12-22,92.13999938964844
2023-12-26,93.47000122070312
2023-12-27,94.01000213623047
2023-12-28,94.6500015258789
2023-12-29,94.69000244140625
2024-01-02,93.30000305175781
2024-01-03,92.37999725341797
2024-01-04,91.05000305175781
2024-01-05,91.22000122070312
2024-01-08,92.4000015258789
2024-01-09,92.11000061035156
2024-01-10,96.1500015258789
2024-01-11,97.30999755859375
2024-01-12,99.75
2024-01-16,98.16000366210938
2024-01-17,97.41000366210938
2024-01-18,97.8499984741211
2024-01-19,99.0199966430664
2024-01-22,99.58999633789062
2024-01-23,98.75
